;date;time;consumption (w);generation (w);temperature (˚C);humidity (%);radiation (Wm^2);isoweekday;period_of_day
6285;2019-01-22;19:50:00;4476;0;10.4;90.0;0.0;2;4
6286;2019-01-22;19:55:00;4756;0;10.4;90.0;0.0;2;4
6287;2019-01-22;20:00:00;4607;0;10.4;90.0;0.0;2;4
6288;2019-01-22;20:05:00;2565;0;10.5;90.0;0.0;2;4
6289;2019-01-22;20:10:00;3967;0;10.6;90.0;0.0;2;4
6290;2019-01-22;20:15:00;2811;0;10.6;90.0;0.0;2;4
6291;2019-01-22;20:20:00;2726;0;10.6;90.0;0.0;2;4
6292;2019-01-22;20:25:00;3287;0;10.6;89.0;0.0;2;4
6293;2019-01-22;20:30:00;2331;0;10.6;89.0;0.0;2;4
6294;2019-01-22;20:35:00;2456;0;10.6;89.0;0.0;2;4
6295;2019-01-22;20:40:00;3083;0;10.6;89.0;0.0;2;4
6296;2019-01-22;20:45:00;2333;0;10.6;89.0;0.0;2;4
6297;2019-01-22;20:50:00;3249;0;10.7;89.0;0.0;2;4
6298;2019-01-22;20:55:00;2332;0;10.7;89.0;0.0;2;4
6299;2019-01-22;21:00:00;2341;0;10.8;88.0;0.0;2;4
6300;2019-01-22;21:05:00;3167;0;10.8;87.0;0.0;2;4
6301;2019-01-22;21:10:00;2331;0;10.9;86.0;0.0;2;4
6302;2019-01-22;21:15:00;2981;0;10.9;87.0;0.0;2;4
6303;2019-01-22;21:20:00;2608;0;10.8;88.0;0.0;2;4
6304;2019-01-22;21:25:00;2365;0;10.8;88.0;0.0;2;4
6305;2019-01-22;21:30:00;3243;0;10.8;89.0;0.0;2;4
6306;2019-01-22;21:35:00;2327;0;10.8;89.0;0.0;2;4
6307;2019-01-22;21:40:00;2325;0;10.9;90.0;0.0;2;4
6308;2019-01-22;21:45:00;3179;0;10.9;90.0;0.0;2;4
6309;2019-01-22;21:50:00;2342;0;10.7;90.0;0.0;2;4
6310;2019-01-22;21:55:00;2623;0;10.6;90.0;0.0;2;4
6311;2019-01-22;22:00:00;2942;0;10.4;90.0;0.0;2;4
6312;2019-01-22;22:05:00;2331;0;10.4;91.0;0.0;2;4
6313;2019-01-22;22:10:00;3158;0;10.3;91.0;0.0;2;4
6314;2019-01-22;22:15:00;2411;0;10.3;91.0;0.0;2;4
6315;2019-01-22;22:20:00;2314;0;10.3;91.0;0.0;2;4
6316;2019-01-22;22:25:00;3211;0;10.3;91.0;0.0;2;4
6317;2019-01-22;22:30:00;2323;0;10.4;91.0;0.0;2;4
6318;2019-01-22;22:35:00;2325;0;10.6;91.0;0.0;2;4
6319;2019-01-22;22:40:00;3144;0;10.7;91.0;0.0;2;4
6320;2019-01-22;22:45:00;2330;0;10.8;91.0;0.0;2;4
6321;2019-01-22;22:50:00;2963;0;10.9;90.0;0.0;2;4
6322;2019-01-22;22:55:00;2579;0;11.0;90.0;0.0;2;4
6323;2019-01-22;23:00:00;2329;0;11.1;89.0;0.0;2;4
6324;2019-01-22;23:05:00;3142;0;11.2;89.0;0.0;2;4
6325;2019-01-22;23:10:00;2322;0;11.2;89.0;0.0;2;4
6326;2019-01-22;23:15:00;2324;0;11.3;89.0;0.0;2;4
6327;2019-01-22;23:20:00;3146;0;11.1;89.0;0.0;2;4
6328;2019-01-22;23:25:00;2329;0;10.9;90.0;0.0;2;4
6329;2019-01-22;23:30:00;2477;0;10.8;91.0;0.0;2;4
6330;2019-01-22;23:35:00;3051;0;10.7;91.0;0.0;2;4
6331;2019-01-22;23:40:00;2321;0;10.7;92.0;0.0;2;4
6332;2019-01-22;23:45:00;3027;0;10.7;92.0;0.0;2;4
6333;2019-01-22;23:50:00;2525;0;10.8;92.0;0.0;2;4
6334;2019-01-22;23:55:00;2321;0;10.8;92.0;0.0;2;4
6335;2019-01-23;00:00:00;3158;0;10.8;92.0;0.0;3;1
6336;2019-01-23;00:05:00;2326;0;10.8;92.0;0.0;3;1
6337;2019-01-23;00:10:00;2332;0;10.8;92.0;0.0;3;1
6338;2019-01-23;00:15:00;3170;0;10.9;92.0;0.0;3;1
6339;2019-01-23;00:20:00;2325;0;11.0;91.0;0.0;3;1
6340;2019-01-23;00:25:00;2632;0;11.2;91.0;0.0;3;1
6341;2019-01-23;00:30:00;2931;0;11.2;92.0;0.0;3;1
6342;2019-01-23;00:35:00;2330;0;11.2;91.0;0.0;3;1
6343;2019-01-23;00:40:00;3161;0;11.2;91.0;0.0;3;1
6344;2019-01-23;00:45:00;2352;0;11.1;92.0;0.0;3;1
6345;2019-01-23;00:50:00;2340;0;11.1;92.0;0.0;3;1
6346;2019-01-23;00:55:00;3298;0;10.9;92.0;0.0;3;1
6347;2019-01-23;01:00:00;2343;0;10.9;92.0;0.0;3;1
6348;2019-01-23;01:05:00;2332;0;10.9;92.0;0.0;3;1
6349;2019-01-23;01:10:00;3161;0;10.9;92.0;0.0;3;1
6350;2019-01-23;01:15:00;2333;0;10.9;93.0;0.0;3;1
6351;2019-01-23;01:20:00;2760;0;10.9;92.0;0.0;3;1
6352;2019-01-23;01:25:00;2717;0;10.9;92.0;0.0;3;1
6353;2019-01-23;01:30:00;2326;0;11.0;93.0;0.0;3;1
6354;2019-01-23;01:35:00;3148;0;10.9;92.0;0.0;3;1
6355;2019-01-23;01:40:00;2325;0;10.9;92.0;0.0;3;1
6356;2019-01-23;01:45:00;2339;0;10.9;92.0;0.0;3;1
6357;2019-01-23;01:50:00;3233;0;10.9;92.0;0.0;3;1
6358;2019-01-23;01:55:00;2330;0;11.0;92.0;0.0;3;1
6359;2019-01-23;02:00:00;2481;0;11.1;92.0;0.0;3;1
6360;2019-01-23;02:05:00;3079;0;11.1;92.0;0.0;3;1
6361;2019-01-23;02:10:00;2341;0;11.1;91.0;0.0;3;1
6362;2019-01-23;02:15:00;2895;0;11.2;91.0;0.0;3;1
6363;2019-01-23;02:20:00;2659;0;11.2;91.0;0.0;3;1
6364;2019-01-23;02:25:00;2334;0;11.2;91.0;0.0;3;1
6365;2019-01-23;02:30:00;3244;0;11.2;90.0;0.0;3;1
6366;2019-01-23;02:35:00;2339;0;11.3;90.0;0.0;3;1
6367;2019-01-23;02:40:00;2330;0;11.4;92.0;0.0;3;1
6368;2019-01-23;02:45:00;3254;0;11.4;89.0;0.0;3;1
6369;2019-01-23;02:50:00;2339;0;11.5;87.0;0.0;3;1
6370;2019-01-23;02:55:00;2487;0;11.3;87.0;0.0;3;1
6371;2019-01-23;03:00:00;3088;0;11.4;86.0;0.0;3;1
6372;2019-01-23;03:05:00;2323;0;11.4;85.0;0.0;3;1
6373;2019-01-23;03:10:00;2969;0;11.4;85.0;0.0;3;1
6374;2019-01-23;03:15:00;2596;0;11.5;85.0;0.0;3;1
6375;2019-01-23;03:20:00;2339;0;11.5;85.0;0.0;3;1
6376;2019-01-23;03:25:00;3262;0;11.6;85.0;0.0;3;1
6377;2019-01-23;03:30:00;2372;0;11.7;84.0;0.0;3;1
6378;2019-01-23;03:35:00;2358;0;11.8;83.0;0.0;3;1
6379;2019-01-23;03:40:00;3247;0;11.9;83.0;0.0;3;1
6380;2019-01-23;03:45:00;2358;0;11.9;83.0;0.0;3;1
6381;2019-01-23;03:50:00;2424;0;11.9;84.0;0.0;3;1
6382;2019-01-23;03:55:00;3176;0;11.7;85.0;0.0;3;1
6383;2019-01-23;04:00:00;2335;0;11.6;88.0;0.0;3;1
6384;2019-01-23;04:05:00;2978;0;11.4;89.0;0.0;3;1
6385;2019-01-23;04:10:00;2530;0;11.4;89.0;0.0;3;1
6386;2019-01-23;04:15:00;2341;0;11.2;90.0;0.0;3;1
6387;2019-01-23;04:20:00;3264;0;10.9;90.0;0.0;3;1
6388;2019-01-23;04:25:00;2340;0;10.8;91.0;0.0;3;1
6389;2019-01-23;04:30:00;2342;0;10.8;91.0;0.0;3;1
6390;2019-01-23;04:35:00;3163;0;10.8;91.0;0.0;3;1
6391;2019-01-23;04:40:00;2338;0;10.8;91.0;0.0;3;1
6392;2019-01-23;04:45:00;2427;0;10.8;91.0;0.0;3;1
6393;2019-01-23;04:50:00;3090;0;10.8;91.0;0.0;3;1
6394;2019-01-23;04:55:00;2328;0;10.9;91.0;0.0;3;1
6395;2019-01-23;05:00:00;2917;0;11.2;91.0;0.0;3;1
6396;2019-01-23;05:05:00;2664;0;11.4;90.0;0.0;3;1
6397;2019-01-23;05:10:00;2334;0;11.6;89.0;0.0;3;1
6398;2019-01-23;05:15:00;3170;0;11.8;88.0;0.0;3;1
6399;2019-01-23;05:20:00;2411;0;11.8;88.0;0.0;3;1
6400;2019-01-23;05:25:00;2404;0;11.9;88.0;0.0;3;1
6401;2019-01-23;05:30:00;3236;0;12.0;88.0;0.0;3;1
6402;2019-01-23;05:35:00;2340;0;12.0;87.0;0.0;3;1
6403;2019-01-23;05:40:00;2499;0;12.1;86.0;0.0;3;1
6404;2019-01-23;05:45:00;3093;0;12.2;86.0;0.0;3;1
6405;2019-01-23;05:50:00;2354;0;12.2;86.0;0.0;3;1
6406;2019-01-23;05:55:00;3031;0;12.3;87.0;0.0;3;1
6407;2019-01-23;06:00:00;2466;0;12.2;87.0;0.0;3;2
6408;2019-01-23;06:05:00;2320;0;12.0;88.0;0.0;3;2
6409;2019-01-23;06:10:00;3222;0;11.9;88.0;0.0;3;2
6410;2019-01-23;06:15:00;2317;0;11.9;88.0;0.0;3;2
6411;2019-01-23;06:20:00;2323;0;12.0;88.0;0.0;3;2
6412;2019-01-23;06:25:00;3224;0;12.1;87.0;0.0;3;2
6413;2019-01-23;06:30:00;2319;0;12.1;87.0;0.0;3;2
6414;2019-01-23;06:35:00;2824;0;12.2;87.0;0.0;3;2
6415;2019-01-23;06:40:00;2651;0;12.2;87.0;0.0;3;2
6416;2019-01-23;06:45:00;2331;0;12.2;87.0;0.0;3;2
6417;2019-01-23;06:50:00;3173;0;12.2;87.0;0.0;3;2
6418;2019-01-23;06:55:00;2324;0;12.2;87.0;0.0;3;2
6419;2019-01-23;07:00:00;2347;0;12.2;88.0;0.0;3;2
6420;2019-01-23;07:05:00;3171;0;12.1;88.0;0.0;3;2
6421;2019-01-23;07:10:00;2328;0;11.9;89.0;0.0;3;2
6422;2019-01-23;07:15:00;2708;0;11.8;89.0;0.0;3;2
6423;2019-01-23;07:20:00;2869;0;11.8;90.0;0.0;3;2
6424;2019-01-23;07:25:00;2331;0;11.7;90.0;0.0;3;2
6425;2019-01-23;07:30:00;3167;0;11.7;90.0;0.0;3;2
6426;2019-01-23;07:35:00;2336;0;11.7;90.0;0.0;3;2
6427;2019-01-23;07:40:00;2327;0;11.7;91.0;0.0;3;2
6428;2019-01-23;07:45:00;3233;0;11.8;91.0;0.0;3;2
6429;2019-01-23;07:50:00;2315;0;11.8;91.0;0.0;3;2
6430;2019-01-23;07:55:00;2329;0;11.8;91.0;0.0;3;2
6431;2019-01-23;08:00:00;3167;0;11.8;91.0;0.0;3;2
6432;2019-01-23;08:05:00;2334;0;11.8;91.0;0.0;3;2
6433;2019-01-23;08:10:00;3110;0;11.8;91.0;0.0;3;2
6434;2019-01-23;08:15:00;2595;34;11.7;91.0;5.0;3;2
6435;2019-01-23;08:20:00;2327;53;11.7;91.0;6.0;3;2
6436;2019-01-23;08:25:00;3236;77;11.8;91.0;12.0;3;2
6437;2019-01-23;08:30:00;2333;65;11.9;91.0;10.0;3;2
6438;2019-01-23;08:35:00;2322;88;12.0;90.0;12.0;3;2
6439;2019-01-23;08:40:00;3150;89;12.0;90.0;15.0;3;2
6440;2019-01-23;08:45:00;2355;174;12.1;90.0;18.0;3;2
6441;2019-01-23;08:50:00;3066;254;12.1;90.0;47.0;3;2
6442;2019-01-23;08:55:00;2782;264;12.2;90.0;58.0;3;2
6443;2019-01-23;09:00:00;2506;196;12.2;90.0;39.0;3;2
6444;2019-01-23;09:05:00;3361;146;12.2;90.0;25.0;3;2
6445;2019-01-23;09:10:00;2332;64;12.3;90.0;11.0;3;2
6446;2019-01-23;09:15:00;2317;156;12.3;90.0;21.0;3;2
6447;2019-01-23;09:20:00;3248;389;12.3;90.0;51.0;3;2
6448;2019-01-23;09:25:00;2320;372;12.4;89.0;83.0;3;2
6449;2019-01-23;09:30:00;2698;195;12.6;89.0;32.0;3;2
6450;2019-01-23;09:35:00;2876;180;12.6;88.0;36.0;3;2
6451;2019-01-23;09:40:00;2327;269;12.6;89.0;38.0;3;2
6452;2019-01-23;09:45:00;3298;359;12.5;89.0;58.0;3;2
6453;2019-01-23;09:50:00;2336;419;12.5;89.0;59.0;3;2
6454;2019-01-23;09:55:00;2336;580;12.6;89.0;98.0;3;2
6455;2019-01-23;10:00:00;3253;611;12.6;89.0;80.0;3;2
6456;2019-01-23;10:05:00;2317;784;12.7;89.0;139.0;3;2
6457;2019-01-23;10:10:00;3130;753;12.7;88.0;113.0;3;2
6458;2019-01-23;10:15:00;3304;821;12.8;88.0;153.0;3;2
6459;2019-01-23;10:20:00;3735;455;12.8;87.0;84.0;3;2
6460;2019-01-23;10:25:00;4873;263;12.8;87.0;49.0;3;2
6461;2019-01-23;10:30:00;4471;159;12.9;87.0;31.0;3;2
6462;2019-01-23;10:35:00;4536;194;12.9;88.0;26.0;3;2
6463;2019-01-23;10:40:00;5050;492;12.7;88.0;66.0;3;2
6464;2019-01-23;10:45:00;4737;603;12.6;89.0;91.0;3;2
6465;2019-01-23;10:50:00;4797;451;12.6;89.0;79.0;3;2
6466;2019-01-23;10:55:00;5157;268;12.7;89.0;45.0;3;2
6467;2019-01-23;11:00:00;5031;491;12.8;89.0;53.0;3;2
6468;2019-01-23;11:05:00;5332;873;12.8;90.0;131.0;3;2
6469;2019-01-23;11:10:00;4152;779;12.9;90.0;125.0;3;2
6470;2019-01-23;11:15:00;4448;754;12.9;90.0;128.0;3;2
6471;2019-01-23;11:20:00;5605;553;13.0;92.0;100.0;3;2
6472;2019-01-23;11:25:00;4350;655;13.1;89.0;108.0;3;2
6473;2019-01-23;11:30:00;5122;238;13.1;88.0;49.0;3;2
6474;2019-01-23;11:35:00;4426;367;13.2;88.0;50.0;3;2
6475;2019-01-23;11:40:00;4902;507;13.1;89.0;67.0;3;2
6476;2019-01-23;11:45:00;5219;625;12.9;89.0;99.0;3;2
6477;2019-01-23;11:50:00;4115;1046;12.9;89.0;128.0;3;2
6478;2019-01-23;11:55:00;4989;1293;12.9;89.0;209.0;3;2
6479;2019-01-23;12:00:00;5032;727;13.0;89.0;140.0;3;3
6480;2019-01-23;12:05:00;6277;390;13.1;89.0;64.0;3;3
6481;2019-01-23;12:10:00;5995;406;13.1;89.0;54.0;3;3
6482;2019-01-23;12:15:00;5187;352;12.9;90.0;61.0;3;3
6483;2019-01-23;12:20:00;5557;459;12.8;90.0;65.0;3;3
6484;2019-01-23;12:25:00;5698;429;12.8;91.0;70.0;3;3
6485;2019-01-23;12:30:00;5385;387;12.7;91.0;61.0;3;3
6486;2019-01-23;12:35:00;6469;407;12.7;92.0;59.0;3;3
6487;2019-01-23;12:40:00;4920;816;12.7;92.0;99.0;3;3
6488;2019-01-23;12:45:00;5006;1891;12.7;92.0;270.0;3;3
6489;2019-01-23;12:50:00;4563;1631;12.8;92.0;218.0;3;3
6490;2019-01-23;12:55:00;4129;1131;12.9;92.0;194.0;3;3
6491;2019-01-23;13:00:00;6236;342;13.0;92.0;63.0;3;3
6492;2019-01-23;13:05:00;4450;414;12.9;92.0;53.0;3;3
6493;2019-01-23;13:10:00;4329;812;12.9;91.0;118.0;3;3
6494;2019-01-23;13:15:00;4461;577;13.0;91.0;91.0;3;3
6495;2019-01-23;13:20:00;4042;619;13.0;91.0;93.0;3;3
6496;2019-01-23;13:25:00;5379;640;13.0;91.0;109.0;3;3
6497;2019-01-23;13:30:00;5464;344;13.1;91.0;64.0;3;3
6498;2019-01-23;13:35:00;6604;237;13.0;91.0;36.0;3;3
6499;2019-01-23;13:40:00;5818;395;12.9;91.0;53.0;3;3
6500;2019-01-23;13:45:00;6272;331;12.8;92.0;58.0;3;3
6501;2019-01-23;13:50:00;6237;216;12.8;92.0;33.0;3;3
6502;2019-01-23;13:55:00;4655;342;12.8;92.0;46.0;3;3
6503;2019-01-23;14:00:00;4846;256;12.7;92.0;50.0;3;3
6504;2019-01-23;14:05:00;5012;270;12.7;92.0;40.0;3;3
6505;2019-01-23;14:10:00;4052;220;12.7;93.0;37.0;3;3
6506;2019-01-23;14:15:00;6261;238;12.7;93.0;40.0;3;3
6507;2019-01-23;14:20:00;6612;239;12.7;93.0;35.0;3;3
6508;2019-01-23;14:25:00;9168;257;12.7;93.0;36.0;3;3
6509;2019-01-23;14:30:00;7479;373;12.7;93.0;53.0;3;3
6510;2019-01-23;14:35:00;7688;203;12.7;93.0;42.0;3;3
6511;2019-01-23;14:40:00;8148;219;12.7;93.0;30.0;3;3
6512;2019-01-23;14:45:00;5258;290;12.6;93.0;40.0;3;3
6513;2019-01-23;14:50:00;5429;303;12.6;93.0;47.0;3;3
6514;2019-01-23;14:55:00;4431;305;12.6;93.0;49.0;3;3
6515;2019-01-23;15:00:00;4596;248;12.6;93.0;37.0;3;3
6516;2019-01-23;15:05:00;5121;314;12.6;93.0;49.0;3;3
6517;2019-01-23;15:10:00;4421;274;12.6;93.0;45.0;3;3
6518;2019-01-23;15:15:00;5297;283;12.5;93.0;43.0;3;3
6519;2019-01-23;15:20:00;4356;212;12.5;93.0;36.0;3;3
6520;2019-01-23;15:25:00;5698;268;12.4;93.0;37.0;3;3
6521;2019-01-23;15:30:00;5378;358;12.5;93.0;54.0;3;3
6522;2019-01-23;15:35:00;4707;265;12.4;93.0;50.0;3;3
6523;2019-01-23;15:40:00;5930;237;12.4;93.0;40.0;3;3
6524;2019-01-23;15:45:00;4495;210;12.4;93.0;37.0;3;3
6525;2019-01-23;15:50:00;5909;250;12.4;93.0;39.0;3;3
6526;2019-01-23;15:55:00;4596;327;12.4;93.0;50.0;3;3
6527;2019-01-23;16:00:00;4781;148;12.4;93.0;30.0;3;3
6528;2019-01-23;16:05:00;6196;77;12.5;93.0;14.0;3;3
6529;2019-01-23;16:10:00;4820;169;12.6;93.0;23.0;3;3
6530;2019-01-23;16:15:00;6228;155;12.6;93.0;29.0;3;3
6531;2019-01-23;16:20:00;4607;105;12.6;93.0;18.0;3;3
6532;2019-01-23;16:25:00;5322;113;12.6;93.0;16.0;3;3
6533;2019-01-23;16:30:00;5492;195;12.6;93.0;27.0;3;3
6534;2019-01-23;16:35:00;4238;177;12.4;93.0;32.0;3;3
6535;2019-01-23;16:40:00;5957;135;12.5;93.0;23.0;3;3
6536;2019-01-23;16:45:00;4339;81;12.6;93.0;13.0;3;3
6537;2019-01-23;16:50:00;5115;66;12.5;93.0;11.0;3;3
6538;2019-01-23;16:55:00;6882;64;12.6;93.0;10.0;3;3
6539;2019-01-23;17:00:00;5830;86;12.6;93.0;14.0;3;3
6540;2019-01-23;17:05:00;6088;110;12.6;93.0;18.0;3;3
6541;2019-01-23;17:10:00;6564;86;12.6;93.0;16.0;3;3
6542;2019-01-23;17:15:00;6763;58;12.6;93.0;11.0;3;3
6543;2019-01-23;17:20:00;6755;37;12.6;93.0;5.0;3;3
6544;2019-01-23;17:25:00;6082;12;12.6;93.0;1.0;3;3
6545;2019-01-23;17:30:00;6949;0;12.6;92.0;0.0;3;3
6546;2019-01-23;17:35:00;6989;0;12.6;92.0;0.0;3;3
6547;2019-01-23;17:40:00;5547;0;12.6;92.0;0.0;3;3
6548;2019-01-23;17:45:00;3883;0;12.7;92.0;0.0;3;3
6549;2019-01-23;17:50:00;4716;0;12.6;93.0;0.0;3;3
6550;2019-01-23;17:55:00;6423;0;12.6;93.0;0.0;3;3
6551;2019-01-23;18:00:00;5505;0;12.6;92.0;0.0;3;4
6552;2019-01-23;18:05:00;6396;0;12.6;93.0;0.0;3;4
6553;2019-01-23;18:10:00;5436;0;12.6;92.0;0.0;3;4
6554;2019-01-23;18:15:00;5330;0;12.6;92.0;0.0;3;4
6555;2019-01-23;18:20:00;4193;0;12.6;92.0;0.0;3;4
6556;2019-01-23;18:25:00;3902;0;12.6;92.0;0.0;3;4
6557;2019-01-23;18:30:00;4702;0;12.6;92.0;0.0;3;4
6558;2019-01-23;18:35:00;3647;0;12.6;92.0;0.0;3;4
6559;2019-01-23;18:40:00;3862;0;12.6;92.0;0.0;3;4
6560;2019-01-23;18:45:00;4088;0;12.7;92.0;0.0;3;4
6561;2019-01-23;18:50:00;3539;0;12.7;92.0;0.0;3;4
6562;2019-01-23;18:55:00;4383;0;12.7;92.0;0.0;3;4
6563;2019-01-23;19:00:00;3595;0;12.7;92.0;0.0;3;4
6564;2019-01-23;19:05:00;4618;0;12.7;92.0;0.0;3;4
6565;2019-01-23;19:10:00;3899;0;12.6;92.0;0.0;3;4
6566;2019-01-23;19:15:00;3623;0;12.6;92.0;0.0;3;4
6567;2019-01-23;19:20:00;3824;0;12.7;92.0;0.0;3;4
6568;2019-01-23;19:25:00;3802;0;12.7;92.0;0.0;3;4
6569;2019-01-23;19:30:00;3007;0;12.7;92.0;0.0;3;4
6570;2019-01-23;19:35:00;3565;0;12.7;92.0;0.0;3;4
6571;2019-01-23;19:40:00;3573;0;12.7;92.0;0.0;3;4
6572;2019-01-23;19:45:00;3644;0;12.8;92.0;0.0;3;4
6573;2019-01-23;19:50:00;2728;0;12.8;92.0;0.0;3;4
6574;2019-01-23;19:55:00;3703;0;12.7;92.0;0.0;3;4
6575;2019-01-23;20:00:00;3685;0;12.7;92.0;0.0;3;4
6576;2019-01-23;20:05:00;3678;0;12.7;92.0;0.0;3;4
6577;2019-01-23;20:10:00;3795;0;12.7;92.0;0.0;3;4
6578;2019-01-23;20:15:00;2852;0;12.7;92.0;0.0;3;4
6579;2019-01-23;20:20:00;2880;0;12.7;92.0;0.0;3;4
6580;2019-01-23;20:25:00;3601;0;12.6;92.0;0.0;3;4
6581;2019-01-23;20:30:00;2634;0;12.6;92.0;0.0;3;4
6582;2019-01-23;20:35:00;3561;0;12.4;92.0;0.0;3;4
6583;2019-01-23;20:40:00;2683;0;12.4;92.0;0.0;3;4
6584;2019-01-23;20:45:00;2688;0;12.4;92.0;0.0;3;4
6585;2019-01-23;20:50:00;3663;0;12.4;92.0;0.0;3;4
6586;2019-01-23;20:55:00;2647;0;12.4;93.0;0.0;3;4
6587;2019-01-23;21:00:00;3372;0;12.4;93.0;0.0;3;4
6588;2019-01-23;21:05:00;3533;0;12.4;93.0;0.0;3;4
6589;2019-01-23;21:10:00;2761;0;12.5;93.0;0.0;3;4
6590;2019-01-23;21:15:00;4429;0;12.4;93.0;0.0;3;4
6591;2019-01-23;21:20:00;2653;0;12.4;93.0;0.0;3;4
6592;2019-01-23;21:25:00;3490;0;12.4;93.0;0.0;3;4
6593;2019-01-23;21:30:00;3555;0;12.4;93.0;0.0;3;4
6594;2019-01-23;21:35:00;2700;0;12.5;93.0;0.0;3;4
6595;2019-01-23;21:40:00;3602;0;12.5;93.0;0.0;3;4
6596;2019-01-23;21:45:00;2688;0;12.5;93.0;0.0;3;4
6597;2019-01-23;21:50:00;2639;0;12.5;93.0;0.0;3;4
6598;2019-01-23;21:55:00;3209;0;12.4;93.0;0.0;3;4
6599;2019-01-23;22:00:00;2359;0;12.4;93.0;0.0;3;4
6600;2019-01-23;22:05:00;3192;0;12.4;93.0;0.0;3;4
6601;2019-01-23;22:10:00;2450;0;12.4;93.0;0.0;3;4
6602;2019-01-23;22:15:00;2401;0;12.4;93.0;0.0;3;4
6603;2019-01-23;22:20:00;3364;0;12.5;93.0;0.0;3;4
6604;2019-01-23;22:25:00;2452;0;12.5;93.0;0.0;3;4
6605;2019-01-23;22:30:00;2774;0;12.6;93.0;0.0;3;4
6606;2019-01-23;22:35:00;3096;0;12.6;93.0;0.0;3;4
6607;2019-01-23;22:40:00;2483;0;12.6;93.0;0.0;3;4
6608;2019-01-23;22:45:00;3403;0;12.6;92.0;0.0;3;4
6609;2019-01-23;22:50:00;2415;0;12.6;92.0;0.0;3;4
6610;2019-01-23;22:55:00;2343;0;12.6;92.0;0.0;3;4
6611;2019-01-23;23:00:00;3390;0;12.6;92.0;0.0;3;4
6612;2019-01-23;23:05:00;2339;0;12.6;92.0;0.0;3;4
6613;2019-01-23;23:10:00;2982;0;12.6;92.0;0.0;3;4
6614;2019-01-23;23:15:00;2749;0;12.6;92.0;0.0;3;4
6615;2019-01-23;23:20:00;2465;0;12.6;92.0;0.0;3;4
6616;2019-01-23;23:25:00;3297;0;12.6;92.0;0.0;3;4
6617;2019-01-23;23:30:00;2453;0;12.7;92.0;0.0;3;4
6618;2019-01-23;23:35:00;2454;0;12.7;92.0;0.0;3;4
6619;2019-01-23;23:40:00;3439;0;12.7;92.0;0.0;3;4
6620;2019-01-23;23:45:00;2430;0;12.7;92.0;0.0;3;4
6621;2019-01-23;23:50:00;2983;0;12.7;92.0;0.0;3;4
6622;2019-01-23;23:55:00;2599;0;12.7;92.0;0.0;3;4
6623;2019-01-24;00:00:00;2334;0;12.7;92.0;0.0;4;1
6624;2019-01-24;00:05:00;3283;0;12.7;92.0;0.0;4;1
6625;2019-01-24;00:10:00;2416;0;12.7;92.0;0.0;4;1
6626;2019-01-24;00:15:00;2406;0;12.7;93.0;0.0;4;1
6627;2019-01-24;00:20:00;3336;0;12.6;93.0;0.0;4;1
6628;2019-01-24;00:25:00;2422;0;12.6;93.0;0.0;4;1
6629;2019-01-24;00:30:00;3149;0;12.6;93.0;0.0;4;1
6630;2019-01-24;00:35:00;2685;0;12.5;93.0;0.0;4;1
6631;2019-01-24;00:40:00;2369;0;12.5;93.0;0.0;4;1
6632;2019-01-24;00:45:00;3273;0;12.5;93.0;0.0;4;1
6633;2019-01-24;00:50:00;2345;0;12.4;93.0;0.0;4;1
6634;2019-01-24;00:55:00;2359;0;12.4;93.0;0.0;4;1
6635;2019-01-24;01:00:00;3394;0;12.4;94.0;0.0;4;1
6636;2019-01-24;01:05:00;2423;0;12.4;94.0;0.0;4;1
6637;2019-01-24;01:10:00;3078;0;12.4;94.0;0.0;4;1
6638;2019-01-24;01:15:00;2650;0;12.4;94.0;0.0;4;1
6639;2019-01-24;01:20:00;2425;0;12.4;94.0;0.0;4;1
6640;2019-01-24;01:25:00;3266;0;12.4;94.0;0.0;4;1
6641;2019-01-24;01:30:00;2416;0;12.4;94.0;0.0;4;1
6642;2019-01-24;01:35:00;2350;0;12.3;94.0;0.0;4;1
6643;2019-01-24;01:40:00;3264;0;12.3;94.0;0.0;4;1
6644;2019-01-24;01:45:00;2362;0;12.4;94.0;0.0;4;1
6645;2019-01-24;01:50:00;2944;0;12.4;94.0;0.0;4;1
6646;2019-01-24;01:55:00;2682;0;12.3;94.0;0.0;4;1
6647;2019-01-24;02:00:00;2364;0;12.3;94.0;0.0;4;1
6648;2019-01-24;02:05:00;3258;0;12.3;94.0;0.0;4;1
6649;2019-01-24;02:10:00;2346;0;12.3;94.0;0.0;4;1
6650;2019-01-24;02:15:00;2349;0;12.2;94.0;0.0;4;1
6651;2019-01-24;02:20:00;3301;0;12.2;94.0;0.0;4;1
6652;2019-01-24;02:25:00;2410;0;12.2;94.0;0.0;4;1
6653;2019-01-24;02:30:00;2990;0;12.2;94.0;0.0;4;1
6654;2019-01-24;02:35:00;2666;0;12.2;94.0;0.0;4;1
6655;2019-01-24;02:40:00;2419;0;12.2;94.0;0.0;4;1
6656;2019-01-24;02:45:00;3279;0;12.2;94.0;0.0;4;1
6657;2019-01-24;02:50:00;2415;0;12.2;94.0;0.0;4;1
6658;2019-01-24;02:55:00;2353;0;12.2;94.0;0.0;4;1
6659;2019-01-24;03:00:00;3256;0;12.3;94.0;0.0;4;1
6660;2019-01-24;03:05:00;2351;0;12.2;94.0;0.0;4;1
